Elapsed Time (s),Charge (Ah),Velocity (m/s),Solar Output (W(dc)),Battery Connection ()
0.0,1000000,0,0,0
300.0,1000000,0,0,0
600.0,1000000,0,0,0
900.0,1000000,0,0,0
1200.0,1000000,0,0,0
1500.0,1000000,0,0,0
1800.0,1000000,0,0,0
2100.0,1000000,0,0,0
2400.0,1000000,0,0,0
2700.0,1000000,0,0,0
3000.0,1000000,0,0,0
3300.0,1000000,0,0,0
3600.0,1000000,0,0,0
3900.0,1000000,0,0,0
4200.0,1000000,0,0,0
4500.0,1000000,0,0,0
4800.0,1000000,0,0,0
5100.0,1000000,0,0,0
5400.0,1000000,0,0,0
5700.0,1000000,0,0,0
6000.0,1000000,0,0,0
6300.0,1000000,0,0,0
6600.0,1000000,0,0,0
6900.0,1000000,0,0,0
7200.0,1000000,0,0,0
7500.0,1000000,0,0,0
7800.0,1000000,0,0,0
8100.0,1000000,0,0,0
8400.0,1000000,0,0,0
8700.0,1000000,0,0,0
9000.0,1000000,0,0,0
9300.0,1000000,0,0,0
9600.0,1000000,0,0,0
9900.0,1000000,0,0,0
10200.0,1000000,0,0,0
10500.0,1000000,0,0,0
10800.0,1000000,0,0,0
11100.0,1000000,0,0,0
11400.0,1000000,0,0,0
11700.0,1000000,0,0,0
12000.0,1000000,0,0,0
12300.0,1000000,0,0,0
12600.0,1000000,0,0,0
12900.0,1000000,0,0,0
13200.0,1000000,0,0,0
13500.0,1000000,0,0,0
13800.0,1000000,0,0,0
14100.0,1000000,0,0,0
14400.0,1000000,0,0,0
14700.0,1000000,0,0,0
15000.0,1000000,0,0,0
15300.0,1000000,0,0,0
15600.0,1000000,0,0,0
15900.0,1000000,0,0,0
16200.0,1000000,0,0,0
16500.0,1000000,0,0,0
16800.0,1000000,0,0,0
17100.0,1000000,0,0,0
17400.0,1000000,0,0,0
17700.0,1000000,0,0,0
18000.0,1000000,0,0,0
18300.0,1000000,0,0,0
18600.0,1000000,0,0,0
18900.0,1000000,0,0,0
19200.0,1000000,0,0,0
19500.0,1000000,0,0,0
19800.0,1000000,0,0,0
20100.0,1000000,0,0,0
20400.0,1000000,0,0,0
20700.0,1000000,0,0,0
21000.0,1000000,0,0,0
21300.0,1000000,0,0,0
21600.0,1000000,0,0,0
21900.0,1000000,0,0,0
22200.0,1000000,0,0,0
22500.0,1000000,0,0,0
22800.0,1000000,0,0,0
23100.0,1000000,0,0,0
23400.0,1000000,0,0,0
23700.0,1000000,0,0,0
24000.0,1000000,0,0,0
24300.0,1000000,0,0,0
24600.0,1000000,0,0,0
24900.0,1000000,0,0,0
25200.0,1000000,0,0,0
25500.0,1000000,0,0,0
25800.0,1000000,0,0,0
26100.0,1000000,0,0,0
26400.0,1000000,0,0,0
26700.0,1000000,0,0,0
27000.0,1000000,0,0,0
27300.0,1000000,0,0,0
27600.0,1000000,0,0,0
27900.0,1000000,0,0,0
28200.0,1000000,0,0,0
28500.0,1000000,0,0,0
28800.0,1000000,0,0,0
29100.0,1000000,0,0,0
29400.0,1000000,0,0,0
29700.0,1000000,0,0,0
30000.0,1000000,0,0,0
30300.0,1000000,0,0,0
30600.0,1000000,0,0,0
30900.0,1000000,0,0,0
31200.0,1000000,0,0,0
31500.0,1000000,0,0,0
31800.0,1000000,0,0,0
32100.0,1078000,0,0,0
32400.0,1273000,0,0,0
32700.0,1468000,0,0,0
33000.0,1663000,0,0,0
33300.0,1858000,0,0,0
33600.0,2053000,0,0,0
33900.0,2248000,0,0,0
34200.0,2443000,0,0,0
34500.0,2638000,0,0,0
34800.0,2833000,0,0,0
35100.0,3028000,0,0,0
35400.0,3223000,0,0,0
35700.0,3418000,0,0,0
36000.0,3613000,0,0,0
36300.0,3808000,0,0,0
36600.0,4003000,0,0,0
36900.0,4198000,0,0,0
37200.0,4393000,0,0,0
37500.0,4588000,0,0,0
37800.0,4783000,0,0,0
38100.0,4978000,0,0,0
38400.0,5173000,0,0,0
38700.0,5368000,0,0,0
39000.0,5563000,0,0,0
39300.0,5642440.0,24.0,0,0
39600.0,5548540.0,24.0,0,0
39900.0,5454640.0,24.0,0,0
40200.0,5360740.0,24.0,0,0
40500.0,5266840.0,24.0,0,0
40800.0,5172940.0,24.0,0,0
41100.0,5079040.0,24.0,0,0
41400.0,4985140.0,24.0,0,0
41700.0,4891240.0,24.0,0,0
42000.0,4797340.0,24.0,0,0
42300.0,4703440.0,24.0,0,0
42600.0,4609540.0,24.0,0,0
42900.0,4515640.0,24.0,0,0
43200.0,4421740.0,24.0,0,0
43500.0,4327840.0,24.0,0,0
43800.0,4233940.0,24.0,0,0
44100.0,4140040.0,24.0,0,0
44400.0,4046140.0,24.0,0,0
44700.0,3952240.0,24.0,0,0
45000.0,3858340.0,24.0,0,0
45300.0,3764440.0,24.0,0,0
45600.0,3670540.0,24.0,0,0
45900.0,3576640.0,24.0,0,0
46200.0,3482740.0,24.0,0,0
46500.0,3388840.0,24.0,0,0
46800.0,3294940.0,24.0,0,0
47100.0,3201040.0,24.0,0,0
47400.0,3107140.0,24.0,0,0
47700.0,3013240.0,24.0,0,0
48000.0,2919340.0,24.0,0,0
48300.0,2825440.0,24.0,0,0
48600.0,2731540.0,24.0,0,0
48900.0,2637640.0,24.0,0,0
49200.0,2543740.0,24.0,0,0
49500.0,2449840.0,24.0,0,0
49800.0,2355940.0,24.0,0,0
50100.0,2377600.0,0,0,0
50400.0,2572600.0,0,0,0
50700.0,2767600.0,0,0,0
51000.0,2962600.0,0,0,0
51300.0,3157600.0,0,0,0
51600.0,3352600.0,0,0,0
51900.0,3547600.0,0,0,0
52200.0,3742600.0,0,0,0
52500.0,3937600.0,0,0,0
52800.0,4132600.0,0,0,0
53100.0,4327600.0,0,0,0
53400.0,4522600.0,0,0,0
53700.0,4602040.0,24.0,0,0
54000.0,4508140.0,24.0,0,0
54300.0,4414240.0,24.0,0,0
54600.0,4320340.0,24.0,0,0
54900.0,4226440.0,24.0,0,0
55200.0,4132540.0,24.0,0,0
55500.0,4038640.0,24.0,0,0
55800.0,3944740.0,24.0,0,0
56100.0,3850840.0,24.0,0,0
56400.0,3756940.0,24.0,0,0
56700.0,3663040.0,24.0,0,0
57000.0,3569140.0,24.0,0,0
57300.0,3475240.0,24.0,0,0
57600.0,3381340.0,24.0,0,0
57900.0,3287440.0,24.0,0,0
58200.0,3193540.0,24.0,0,0
58500.0,3099640.0,24.0,0,0
58800.0,3005740.0,24.0,0,0
59100.0,2911840.0,24.0,0,0
59400.0,2817940.0,24.0,0,0
59700.0,2724040.0,24.0,0,0
60000.0,2630140.0,24.0,0,0
60300.0,2536240.0,24.0,0,0
60600.0,2442340.0,24.0,0,0
60900.0,2348440.0,24.0,0,0
61200.0,2254540.0,24.0,0,0
61500.0,2160640.0,24.0,0,0
61800.0,2066740.0,24.0,0,0
62100.0,1972840.0,24.0,0,0
62400.0,1878940.0,24.0,0,0
62700.0,1785040.0,24.0,0,0
63000.0,1691140.0,24.0,0,0
63300.0,1597240.0,24.0,0,0
63600.0,1503340.0,24.0,0,0
63900.0,1409440.0,24.0,0,0
64200.0,1315540.0,24.0,0,0
64500.0,1221640.0,24.0,0,0
64800.0,1127740.0,24.0,0,0
65100.0,1033840.0,24.0,0,0
65400.0,939940.0,24.0,0,0
65700.0,846040.0,24.0,0,0
66000.0,752140.0,24.0,0,0
66300.0,658240.0,24.0,0,0
66600.0,564340.0,24.0,0,0
66900.0,470440.0,24.0,0,0
67200.0,376540.0,24.0,0,0
67500.0,282640.0,24.0,0,0
67800.0,188740.0,24.0,0,0
68100.0,210400.0,0,0,0
68400.0,405400.0,0,0,0
68700.0,600400.0,0,0,0
69000.0,795400.0,0,0,0
69300.0,990400.0,0,0,0
69600.0,1185400.0,0,0,0
69900.0,1380400.0,0,0,0
70200.0,1575400.0,0,0,0
70500.0,1770400.0,0,0,0
70800.0,1965400.0,0,0,0
71100.0,2160400.0,0,0,0
71400.0,2355400.0,0,0,0
71700.0,2550400.0,0,0,0
72000.0,2745400.0,0,0,0
72300.0,2940400.0,0,0,0
72600.0,3135400.0,0,0,0
72900.0,3330400.0,0,0,0
73200.0,3525400.0,0,0,0
